configName,workload,threads,target,actualTput,actualTput Total,averageLatency,operation,numOperations,minLatency,maxLatency,percentile95Latency,percentile99Latency
local,WA,24,100,95.78696977921103,2298.8872747010646,54713.85045342127,READ,6065.0,2589.0,6265357.0,80.0,264.0
local,WA,24,100,95.78696977921103,2298.8872747010646,67215.47413647851,UPDATE,5935.0,2629.0,6287750.0,85.0,367.0
local,WA,24,120,119.78837387282468,2874.9209729477925,47292.92436393805,READ,7232.0,2536.0,6088461.0,78.0,315.0
local,WA,24,120,119.78837387282468,2874.9209729477925,48114.76674107143,UPDATE,7168.0,2667.0,6082247.0,81.0,374.0
local,WA,24,140,139.79613064281256,3355.1071354275014,45119.18869047619,READ,8400.0,2596.0,5782056.0,84.0,332.0
local,WA,24,140,139.79613064281256,3355.1071354275014,46519.708333333336,UPDATE,8400.0,2576.0,5814645.0,81.0,241.0
local,WA,24,160,159.7616888141855,3834.280531540452,50706.96527632951,READ,9590.0,2526.0,6295126.0,85.0,323.0
local,WA,24,160,159.7616888141855,3834.280531540452,43064.607700312175,UPDATE,9610.0,2616.0,6301663.0,88.0,301.0
local,WA,24,180,179.77378465431,4314.57083170344,49179.10868968043,READ,10921.0,2486.0,6692533.0,79.0,241.0
local,WA,24,180,179.77378465431,4314.57083170344,41603.54920872741,UPDATE,10679.0,2579.0,6674515.0,80.0,263.0
local,WA,24,20,19.80247035817718,475.25928859625236,62901.765472312705,READ,1228.0,2719.0,2979047.0,71.0,263.0
local,WA,24,20,19.80247035817718,475.25928859625236,66214.95989761093,UPDATE,1172.0,2991.0,2923873.0,84.0,0.0
local,WA,24,200,199.75862499479794,4794.20699987515,42393.38371505558,READ,11876.0,2508.0,7431273.0,83.0,157.0
local,WA,24,200,199.75862499479794,4794.20699987515,53454.92362256681,UPDATE,12124.0,2565.0,7437119.0,84.0,166.0
local,WA,24,220,219.74911975494643,5273.978874118715,50887.87659768716,READ,13144.0,2484.0,6573423.0,83.0,234.0
local,WA,24,220,219.74911975494643,5273.978874118715,50672.6541943271,UPDATE,13256.0,2656.0,6577377.0,82.0,230.0
local,WA,24,240,239.7861906466734,5754.868575520161,49558.177474166034,READ,14419.0,2489.0,7940770.0,82.0,184.0
local,WA,24,240,239.7861906466734,5754.868575520161,53554.486266601765,UPDATE,14381.0,2510.0,7944912.0,83.0,194.0
local,WA,24,260,259.7618849388061,6234.285238531345,55067.68030544066,READ,15715.0,2570.0,7178581.0,86.0,199.0
local,WA,24,260,259.7618849388061,6234.285238531345,52334.83551824346,UPDATE,15485.0,3426.0,7173382.0,86.0,238.0
local,WA,24,280,259.327292653937,6223.8550236944875,66599.77865282501,READ,16761.0,2627.0,9634670.0,87.0,187.0
local,WA,24,280,259.327292653937,6223.8550236944875,59264.30696597185,UPDATE,16839.0,2917.0,9631418.0,88.0,181.0
local,WA,24,30,29.803298231670972,715.2791575601034,67532.10144927536,READ,1863.0,2814.0,3723280.0,68.0,181.0
local,WA,24,30,29.803298231670972,715.2791575601034,61546.477835348305,UPDATE,1737.0,2851.0,3775488.0,68.0,0.0
local,WA,24,300,295.29981133623164,7087.195472069559,54195.95535215984,READ,17918.0,2721.0,7475096.0,82.0,191.0
local,WA,24,300,295.29981133623164,7087.195472069559,55198.709324189804,UPDATE,18082.0,3423.0,7491741.0,83.0,189.0
local,WA,24,40,39.790766884134264,954.9784052192224,60449.73611691023,READ,2395.0,2749.0,4000362.0,73.0,406.0
local,WA,24,40,39.790766884134264,954.9784052192224,62357.27650727651,UPDATE,2405.0,2712.0,3863421.0,77.0,0.0
local,WA,24,5,4.977931171804998,119.47034812331995,43145.62857142857,READ,315.0,2963.0,779705.0,145.0,697.0
local,WA,24,5,4.977931171804998,119.47034812331995,56253.340350877195,UPDATE,285.0,3151.0,772047.0,193.0,698.0
local,WA,24,60,59.78527123415068,1434.8465096196162,57383.16331802526,READ,3484.0,2587.0,4834816.0,80.0,348.0
local,WA,24,60,59.78527123415068,1434.8465096196162,54146.364370290634,UPDATE,3716.0,2577.0,4801607.0,80.0,287.0
local,WA,24,80,79.7786143451921,1914.6867442846103,48751.95542193655,READ,4823.0,2645.0,6148514.0,70.0,260.0
local,WA,24,80,79.7786143451921,1914.6867442846103,59306.77224199288,UPDATE,4777.0,2667.0,6002963.0,78.0,255.0
local,WA,24,90,89.79646135426367,2155.115072502328,53269.01697103855,READ,5421.0,2533.0,5799117.0,80.0,489.0
local,WA,24,90,89.79646135426367,2155.115072502328,48457.532255066,UPDATE,5379.0,2490.0,5819934.0,83.0,272.0
