configName,workload,threads,target,actualTput,actualTput Total,averageLatency,operation,numOperations,minLatency,maxLatency,percentile95Latency,percentile99Latency
local,WA,32,120,119.72662420805827,3831.2519746578646,57321.46973264995,READ,7219.0,2479.0,5399349.0,97.0,376.0
local,WA,32,120,119.72662420805827,3831.2519746578646,58725.126027015736,UPDATE,7181.0,2548.0,5415850.0,99.0,543.0
local,WA,32,160,159.69259176086035,5110.162936347531,55257.97492227979,READ,9650.0,2552.0,7797288.0,100.0,304.0
local,WA,32,160,159.69259176086035,5110.162936347531,65804.0717277487,UPDATE,9550.0,2605.0,7799393.0,102.0,349.0
local,WA,32,20,19.738140667149153,631.6205013487729,74990.27132412672,READ,1231.0,2637.0,2429484.0,186.0,349.0
local,WA,32,20,19.738140667149153,631.6205013487729,57837.44739093242,UPDATE,1169.0,2752.0,2420995.0,103.0,0.0
local,WA,32,200,197.61706752739877,6323.746160876761,85522.43326643252,READ,11958.0,2358.0,10341330.0,168.0,459.0
local,WA,32,200,197.61706752739877,6323.746160876761,90478.53446271384,UPDATE,12042.0,2389.0,10367456.0,168.0,415.0
local,WA,32,240,236.91029490396085,7581.129436926747,106572.68792663587,READ,14503.0,2380.0,10023051.0,259.0,574.0
local,WA,32,240,236.91029490396085,7581.129436926747,101322.93621039379,UPDATE,14297.0,2467.0,10003201.0,257.0,574.0
local,WA,32,28,27.733984861866595,887.487515579731,137292.04573170733,READ,1640.0,2723.0,4890139.0,304.0,574.0
local,WA,32,28,27.733984861866595,887.487515579731,145634.3738372093,UPDATE,1720.0,2634.0,4855914.0,267.0,0.0
local,WA,32,320,307.78109069924017,9848.994902375685,98972.34125281281,READ,19109.0,3588.0,9596758.0,152.0,441.0
local,WA,32,320,307.78109069924017,9848.994902375685,101716.30921154942,UPDATE,19291.0,3549.0,9584730.0,157.0,498.0
local,WA,32,360,335.6930273760772,10742.176876034471,82924.37765238073,READ,21443.0,3312.0,8192246.0,122.0,253.0
local,WA,32,360,335.6930273760772,10742.176876034471,88557.91156869054,UPDATE,21757.0,3079.0,8203595.0,123.0,293.0
local,WA,32,40,39.732139161817415,1271.4284531781573,79447.13705375462,READ,2437.0,2559.0,4740918.0,113.0,293.0
local,WA,32,40,39.732139161817415,1271.4284531781573,88072.07532797291,UPDATE,2363.0,2645.0,4745062.0,121.0,0.0
local,WA,32,400,315.30200019706376,10089.66400630604,102004.4488629251,READ,23965.0,2399.0,10307741.0,128.0,350.0
local,WA,32,400,315.30200019706376,10089.66400630604,100234.47351778657,UPDATE,24035.0,2579.0,10304298.0,128.0,366.0
local,WA,32,440,339.8273831360661,10874.476260354115,95451.27279927586,READ,26514.0,3113.0,10289726.0,121.0,310.0
local,WA,32,440,339.8273831360661,10874.476260354115,92399.8577569809,UPDATE,26286.0,2814.0,10291356.0,121.0,316.0
local,WA,32,480,348.95555663257886,11166.577812242524,90376.88910193836,READ,28684.0,2456.0,10163651.0,117.0,246.0
local,WA,32,480,348.95555663257886,11166.577812242524,92492.25992530087,UPDATE,28916.0,2461.0,10170568.0,117.0,254.0
local,WA,32,5,4.859047140855679,155.48950850738171,15499.742268041236,READ,291.0,2898.0,104516.0,38.0,98.0
local,WA,32,5,4.859047140855679,155.48950850738171,16910.78640776699,UPDATE,309.0,3091.0,154886.0,46.0,116.0
local,WA,32,80,79.75342898206378,2552.109727426041,58753.41393527108,READ,4851.0,2368.0,4604310.0,94.0,949.0
local,WA,32,80,79.75342898206378,2552.109727426041,71903.16656138134,UPDATE,4749.0,2586.0,4639953.0,100.0,0.0
