configName,workload,threads,target,actualTput,actualTput Total,averageLatency,operation,numOperations,minLatency,maxLatency,percentile95Latency,percentile99Latency
local,WA,200,120,118.29652996845427,23659.305993690854,263197.2585399449,READ,7260.0,2518.0,8131826.0,610.0,0
local,WA,200,120,118.29652996845427,23659.305993690854,268747.87731092435,UPDATE,7140.0,2665.0,8170460.0,613.0,0.0
local,WA,200,160,158.3518214583213,31670.36429166426,372555.12334024895,READ,9640.0,2542.0,9575740.0,655.0,0.0
local,WA,200,160,158.3518214583213,31670.36429166426,331851.07583682006,UPDATE,9560.0,2551.0,9580117.0,633.0,0.0
local,WA,200,200,198.27828357099187,39655.656714198376,296084.70706558484,READ,11832.0,2457.0,9523132.0,601.0,0.0
local,WA,200,200,198.27828357099187,39655.656714198376,306548.7882971729,UPDATE,12168.0,2630.0,9408997.0,609.0,0.0
local,WA,200,240,238.25084173691482,47650.16834738296,349919.45034530386,READ,14480.0,2409.0,9798263.0,671.0,0.0
local,WA,200,240,238.25084173691482,47650.16834738296,341182.08365921787,UPDATE,14320.0,2658.0,9776973.0,669.0,0.0
local,WA,200,280,278.2608695652174,55652.17391304347,397573.84074717114,READ,16703.0,2428.0,9690979.0,644.0,0.0
local,WA,200,280,278.2608695652174,55652.17391304347,399984.9972776233,UPDATE,16897.0,2520.0,9875894.0,645.0,0.0
local,WA,200,320,318.2258906595729,63645.178131914574,534751.4887862112,READ,19262.0,2837.0,10671801.0,669.0,0.0
local,WA,200,320,318.2258906595729,63645.178131914574,535568.8405267008,UPDATE,19138.0,3450.0,10664512.0,660.0,0.0
local,WA,200,360,309.8884545030666,61977.69090061332,643410.2947645673,READ,21641.0,33316.0,12003587.0,667.0,0.0
local,WA,200,360,309.8884545030666,61977.69090061332,639215.6326824065,UPDATE,21559.0,7307.0,11994660.0,669.0,0.0
local,WA,200,40,39.74760272271079,7949.520544542158,228587.84722222222,READ,2448.0,3027.0,3657260.0,991.0,0.0
local,WA,200,40,39.74760272271079,7949.520544542158,245596.1024659864,UPDATE,2352.0,2912.0,3642464.0,0.0,0.0
local,WA,200,5,4.943561011782154,988.7122023564308,84624.26229508196,READ,305.0,2828.0,552934.0,366.0,506.0
local,WA,200,5,4.943561011782154,988.7122023564308,94039.05084745762,UPDATE,295.0,3398.0,528503.0,407.0,497.0
