configName,workload,threads,target,actualTput,actualTput Total,averageLatency,operation,numOperations,minLatency,maxLatency,percentile95Latency,percentile99Latency
local,WA,256,120,118.8189397389944,30417.648573182567,357425.1906109539,READ,18021.0,2461.0,9540573.0,0,0
local,WA,256,120,118.8189397389944,30417.648573182567,351421.08398687356,UPDATE,17979.0,2674.0,9399961.0,993.0,0.0
local,WA,256,160,158.71966139805568,40632.23331790225,354590.67795615544,READ,23857.0,2430.0,9906751.0,705.0,0.0
local,WA,256,160,158.71966139805568,40632.23331790225,350496.87197117176,UPDATE,24143.0,2454.0,9827362.0,701.0,0.0
local,WA,256,200,198.60644477913308,50843.24986345807,395904.64173306775,READ,30120.0,2428.0,11186581.0,754.0,0.0
local,WA,256,200,198.60644477913308,50843.24986345807,396729.9038821955,UPDATE,29880.0,2468.0,11220051.0,755.0,0.0
local,WA,256,240,237.04015855352827,60682.28058970324,444832.9972062403,READ,36152.0,2407.0,12632932.0,720.0,0.0
local,WA,256,240,237.04015855352827,60682.28058970324,450167.82752175856,UPDATE,35848.0,2535.0,12858809.0,722.0,0.0
local,WA,256,280,277.57858943813466,71060.11889616247,506125.6275000596,READ,41949.0,2483.0,12481984.0,729.0,0.0
local,WA,256,280,277.57858943813466,71060.11889616247,509931.92649401916,UPDATE,42051.0,2630.0,12476197.0,732.0,0.0
local,WA,256,300,296.2592334127747,75842.36375367032,548556.1488486842,READ,44992.0,2374.0,12318765.0,731.0,0.0
local,WA,256,300,296.2592334127747,75842.36375367032,558213.9914904017,UPDATE,45008.0,2499.0,12314037.0,729.0,0.0
local,WA,256,40,39.60879711383898,10139.85206114278,293942.13335584063,READ,5924.0,2470.0,5272531.0,729.0,0.0
local,WA,256,40,39.60879711383898,10139.85206114278,299150.6956879526,UPDATE,6076.0,2588.0,5209619.0,0.0,0.0
