configName,workload,threads,target,actualTput,actualTput Total,averageLatency,operation,numOperations,minLatency,maxLatency,percentile95Latency,percentile99Latency
devmain,WrtConcern1,10,30,29.810208340233846,298.10208340233845,158055.51444444444,READ,1800.0,24455.0,1044765.0,501.0,767.0
devmain,WrtConcern1,146,31,30.04118549624485,4386.013082451748,3587823.714516129,READ,1860.0,26439.0,10222625.0,0.0,0.0
devmain,WrtConcern1,15,28,27.734671641298245,416.0200746194737,143911.13511904763,READ,1680.0,25645.0,1211026.0,547.0,879.0
devmain,WrtConcern1,15,30,29.751082608839376,446.2662391325906,203222.36,READ,1800.0,26371.0,1098971.0,608.0,845.0
devmain,WrtConcern1,162,31,29.140815942846398,4720.812182741117,2967405.5467741936,READ,1860.0,28746.0,11594784.0,0.0,0.0
devmain,WrtConcern1,178,31,28.682899748639105,5105.556155257761,2682160.1284946236,READ,1860.0,26273.0,9490524.0,0.0,0.0
devmain,WrtConcern1,18,29,28.598665395614873,514.7759771210677,229152.8971264368,READ,1740.0,25415.0,1845073.0,725.0,0.0
devmain,WrtConcern1,194,31,28.683342071985937,5564.568361965272,2014385.5516129031,READ,1860.0,28045.0,5851152.0,0.0,0.0
devmain,WrtConcern1,19,30,29.603802443958358,562.4722464352088,141923.19944444444,READ,1800.0,24975.0,999187.0,479.0,787.0
devmain,WrtConcern1,1,10,9.986019572598362,9.986019572598362,42690.926666666666,READ,600.0,25170.0,809527.0,70.0,138.0
devmain,WrtConcern1,1,1,0.9949588750331653,0.9949588750331653,46778.2,READ,60.0,24025.0,234114.0,110.0,234.0
devmain,WrtConcern1,20,30,29.66967758950353,593.3935517900705,342178.0727777778,READ,1800.0,26613.0,1519692.0,956.0,0.0
devmain,WrtConcern1,210,16,13.623359520457745,2860.9054992961264,2916564.421111111,READ,900.0,26331.0,7118901.0,0.0,0.0
devmain,WrtConcern1,22,30,26.957407296471576,593.0629605223746,368224.6738888889,READ,1800.0,26579.0,7878141.0,810.0,0.0
devmain,WrtConcern1,230,16,15.209125475285171,3498.0988593155894,3138694.8711111112,READ,900.0,32418.0,8482470.0,0.0,0.0
devmain,WrtConcern1,24,30,29.509164234892946,708.2199416374307,675301.9911111111,READ,1800.0,25316.0,2354158.0,0.0,0.0
devmain,WrtConcern1,25,31,30.366851153450558,759.1712788362639,253105.84193548388,READ,1860.0,25757.0,1462032.0,799.0,0.0
devmain,WrtConcern1,27,30,29.436294951675414,794.7799636952362,139809.11055555556,READ,1800.0,25037.0,923296.0,476.0,735.0
devmain,WrtConcern1,291,31,27.792720100412406,8087.68154922001,5436045.215591398,READ,1860.0,34873.0,20428226.0,0.0,0.0
devmain,WrtConcern1,29,30,29.154046743654945,845.4673555659934,319268.9016666667,READ,1800.0,25248.0,1992732.0,0.0,0.0
devmain,WrtConcern1,2,10,9.973901624083648,19.947803248167297,55287.885,READ,600.0,26222.0,724167.0,124.0,362.0
devmain,WrtConcern1,2,15,14.98401704848162,29.96803409696324,60325.363333333335,READ,900.0,19487.0,743260.0,104.0,209.0
devmain,WrtConcern1,2,20,19.96506114299975,39.9301222859995,54814.30583333333,READ,1200.0,25809.0,1453295.0,103.0,233.0
devmain,WrtConcern1,30,31,30.48730515169893,914.6191545509679,239251.54623655914,READ,1860.0,26625.0,1412596.0,672.0,0.0
devmain,WrtConcern1,323,31,28.677592932360966,9262.862517152593,4178365.676344086,READ,1860.0,35749.0,10235747.0,0.0,0.0
devmain,WrtConcern1,33,31,30.137075083444053,994.5234777536538,485412.9569892473,READ,1860.0,25510.0,2256826.0,0.0,0.0
devmain,WrtConcern1,39,31,30.150753768844222,1175.8793969849246,197159.06021505376,READ,1860.0,25264.0,1077841.0,613.0,847.0
devmain,WrtConcern1,3,20,19.952446668772758,59.857340006318275,51498.556666666664,READ,1200.0,25618.0,580252.0,124.0,279.0
devmain,WrtConcern1,46,31,29.75381120726889,1368.6753155343688,405349.61559139786,READ,1860.0,25164.0,2405225.0,0.0,0.0
devmain,WrtConcern1,49,31,30.139028421427877,1476.812392649966,194212.76666666666,READ,1860.0,25585.0,1603184.0,669.0,0.0
devmain,WrtConcern1,4,25,24.9297811165218,99.7191244660872,79276.16133333334,READ,1500.0,26230.0,1104693.0,199.0,333.0
devmain,WrtConcern1,4,16,15.953203935123637,63.81281574049455,48143.325,READ,960.0,25628.0,501704.0,109.0,230.0
devmain,WrtConcern1,4,23,22.885951674157116,91.54380669662847,71994.19782608695,READ,1380.0,26500.0,1664848.0,186.0,342.0
devmain,WrtConcern1,4,20,19.930244145490782,79.72097658196313,71078.45916666667,READ,1200.0,25477.0,662405.0,175.0,340.0
