configName,workload,threads,target,actualTput,actualTput Total,averageLatency,operation,numOperations,minLatency,maxLatency,percentile95Latency,percentile99Latency
devmain,WrtConcern1,10,30,28.50581993823739,285.0581993823739,230736.4649122807,READ,912.0,27548.0,1230427.0,605.0,902.0
devmain,WrtConcern1,10,30,28.50581993823739,285.0581993823739,249070.6295045045,UPDATE,888.0,28623.0,1500820.0,678.0,0.0
devmain,WrtConcern1,146,31,30.09952261509831,4394.530301804353,2325014.081896552,READ,928.0,29421.0,8420469.0,678.0,0.0
devmain,WrtConcern1,146,31,30.09952261509831,4394.530301804353,2339416.741416309,UPDATE,932.0,34466.0,8072598.0,0.0,0.0
devmain,WrtConcern1,15,28,27.74933104291236,416.2399656436854,347238.6455542022,READ,821.0,30554.0,1617998.0,940.0,0.0
devmain,WrtConcern1,15,28,27.74933104291236,416.2399656436854,346630.4819557625,UPDATE,859.0,31659.0,1484110.0,952.0,0.0
devmain,WrtConcern1,15,30,29.29449100821873,439.41736512328094,295023.48627002287,READ,874.0,28721.0,1639522.0,917.0,0.0
devmain,WrtConcern1,15,30,29.29449100821873,439.41736512328094,296217.11663066957,UPDATE,926.0,29522.0,1696979.0,937.0,0.0
devmain,WrtConcern1,162,31,29.161832491925622,4724.2168636919505,2262931.646750524,READ,954.0,33693.0,6171390.0,937.0,0.0
devmain,WrtConcern1,162,31,29.161832491925622,4724.2168636919505,2205118.7748344373,UPDATE,906.0,32168.0,5239058.0,0.0,0.0
devmain,WrtConcern1,178,31,28.668310727496916,5102.959309494451,2422405.412133891,READ,956.0,31838.0,6210006.0,0.0,0.0
devmain,WrtConcern1,178,31,28.668310727496916,5102.959309494451,2309506.428097345,UPDATE,904.0,34101.0,6108330.0,0.0,0.0
devmain,WrtConcern1,18,29,27.240704500978474,490.3326810176125,409684.21276595746,READ,846.0,28356.0,1899800.0,0.0,0.0
devmain,WrtConcern1,18,29,27.240704500978474,490.3326810176125,419904.6856823266,UPDATE,894.0,30077.0,2057104.0,0.0,0.0
devmain,WrtConcern1,194,31,28.728974560956395,5573.42106482554,3675887.9855555557,READ,900.0,30515.0,12321869.0,0.0,0.0
devmain,WrtConcern1,194,31,28.728974560956395,5573.42106482554,3752219.615625,UPDATE,960.0,30720.0,10044962.0,0.0,0.0
