configName,workload,threads,target,actualTput,actualTput Total,averageLatency,operation,numOperations,minLatency,maxLatency,percentile95Latency,percentile99Latency
local,WA,3,2,1.949013799,5.847041397,5.666666667,CLEANUP,3,5,7,0,0
local,WA,3,3,2.910784456,8.732353369,8.333333333,CLEANUP,3,5,15,0,0
local,WA,3,5,4.814404699,14.4432141,6,CLEANUP,3,4,8,0,0
local,WA,3,10,9.53652489,28.60957467,6,CLEANUP,3,6,6,0,0
local,WA,3,15,14.66060695,43.98182085,11.33333333,CLEANUP,3,3,16,0,0
local,WA,3,20,18.97893338,56.93680015,3.333333333,CLEANUP,3,1,5,0,0
local,WA,3,25,24.28363283,72.85089849,8,CLEANUP,3,3,15,0,0
local,WA,3,30,28.86836028,86.60508083,8,CLEANUP,3,5,14,0,0
local,WA,3,35,33.78378378,101.3513514,6,CLEANUP,3,2,11,0,0
local,WA,3,40,38.25554705,114.7666412,5,CLEANUP,3,4,7,0,0
local,WA,3,45,42.62574595,127.8772379,6.666666667,CLEANUP,3,2,13,0,0
local,WA,3,50,47.75549188,143.2664756,4.666666667,CLEANUP,3,2,9,0,0
local,WA,3,55,52.00208008,156.0062402,8,CLEANUP,3,3,17,0,0
local,WA,3,60,57.27376861,171.8213058,3.666666667,CLEANUP,3,1,6,0,0
local,WA,3,65,61.53846154,184.6153846,12,CLEANUP,3,4,18,0,0
local,WA,3,70,66.09385327,198.2815598,5.666666667,CLEANUP,3,5,6,0,0
local,WA,3,75,71.12375533,213.371266,3.666666667,CLEANUP,3,2,5,0,0
local,WA,3,80,75.81501137,227.4450341,4.666666667,CLEANUP,3,4,6,0,0
local,WA,3,85,79.23930269,237.7179081,4.333333333,CLEANUP,3,1,9,0,0
local,WA,3,90,85.32423208,255.9726962,3,CLEANUP,3,2,4,0,0
local,WA,3,95,90.09009009,270.2702703,3.666666667,CLEANUP,3,3,4,0,0
local,WA,3,100,95.41984733,286.259542,2.666666667,CLEANUP,3,1,5,0,0
local,WA,3,110,104.9317943,314.795383,2.333333333,CLEANUP,3,2,3,0,0
local,WA,3,120,110.2535832,330.7607497,4.333333333,CLEANUP,3,2,9,0,0
local,WA,3,130,123.1527094,369.4581281,4.333333333,CLEANUP,3,1,6,0,0
local,WA,3,270,123.1527094,369.4581281,1,CLEANUP,3,0,3,0,0
local,WA,3,140,130.0390117,390.1170351,2.666666667,CLEANUP,3,2,4,0,0
local,WA,3,150,139.0820584,417.2461752,3.666666667,CLEANUP,3,3,4,0,0
local,WA,3,160,153.1393568,459.4180704,4,CLEANUP,3,4,4,0,0
local,WA,3,170,156.9858713,470.9576138,4.333333333,CLEANUP,3,4,5,0,0
local,WA,3,180,168.3501684,505.0505051,4.666666667,CLEANUP,3,4,6,0,0
local,WA,3,190,173.0103806,519.0311419,4,CLEANUP,3,1,6,0,0
local,WA,3,200,182.8153565,548.4460695,2.666666667,CLEANUP,3,0,6,0,0
local,WA,3,280,188.3239171,564.9717514,1.333333333,CLEANUP,3,0,4,0,0
local,WA,3,210,193.0501931,579.1505792,3,CLEANUP,3,0,8,0,0
local,WA,3,220,200,600,4.666666667,CLEANUP,3,4,6,0,0
local,WA,3,230,213.2196162,639.6588486,4.666666667,CLEANUP,3,3,6,0,0
local,WA,3,240,220.7505519,662.2516556,3,CLEANUP,3,0,5,0,0
local,WA,3,250,229.8850575,689.6551724,1,CLEANUP,3,0,3,0,0
local,WA,3,260,236.9668246,710.9004739,1.666666667,CLEANUP,3,0,3,0,0
