configName,workload,threads,target,actualTput,actualTput Total,averageLatency,operation,numOperations,minLatency,maxLatency,percentile95Latency,percentile99Latency
devmain,WrtConcern1,10,14,13.83103090576787,138.3103090576787,102107.575,READ,840.0,27803.0,1393430.0,373.0,769.0
devmain,WrtConcern1,10,14,13.840374349172873,138.40374349172873,100254.33571428571,READ,840.0,29044.0,1242032.0,342.0,0.0
devmain,WrtConcern1,10,15,14.78973920759864,147.8973920759864,75752.51777777777,READ,900.0,28684.0,1082763.0,266.0,513.0
devmain,WrtConcern1,134,15,14.286848162552584,1914.4376537820463,1952423.628888889,READ,900.0,32186.0,6620605.0,0.0,0.0
devmain,WrtConcern1,15,14,13.733568765940749,206.00353148911123,78387.09761904762,READ,840.0,27931.0,1048630.0,229.0,556.0
devmain,WrtConcern1,1,1,0.9928514694201748,0.9928514694201748,80471.6,READ,60.0,33367.0,556148.0,162.0,556.0
devmain,WrtConcern1,200,15,13.337482772418086,2667.4965544836173,2932301.0377777778,READ,900.0,35513.0,6821538.0,0.0,0.0
devmain,WrtConcern1,20,15,14.703960266631812,294.07920533263626,94810.82111111112,READ,900.0,28390.0,955315.0,279.0,577.0
devmain,WrtConcern1,210,16,13.610997686130393,2858.3095140873825,3404173.467777778,READ,900.0,29466.0,8284735.0,0.0,0.0
devmain,WrtConcern1,230,16,15.20732655199216,3497.685106958197,3308107.2722222223,READ,900.0,34206.0,9071117.0,0.0,0.0
devmain,WrtConcern1,24,16,15.39435198330568,369.4644475993363,123592.88444444444,READ,900.0,26600.0,1084408.0,410.0,790.0
devmain,WrtConcern1,267,15,12.457092237847414,3326.0436275052593,4013754.001111111,READ,900.0,32057.0,11609639.0,0.0,0.0
devmain,WrtConcern1,26,16,15.390929612148573,400.1641699158629,335448.1488888889,READ,900.0,29342.0,5664389.0,0.0,0.0
devmain,WrtConcern1,27,15,14.3337208746755,387.0104636162385,210162.8688888889,READ,900.0,29691.0,3375952.0,0.0,0.0
devmain,WrtConcern1,28,16,15.251135362299193,427.0317901443774,356084.58777777775,READ,900.0,28853.0,7205378.0,0.0,0.0
devmain,WrtConcern1,2,5,4.683255799431765,9.36651159886353,150495.30333333334,READ,300.0,30145.0,9293749.0,280.0,0.0
devmain,WrtConcern1,2,10,9.3745605674734,18.7491211349468,195109.17,READ,600.0,27968.0,9649245.0,422.0,0.0
devmain,WrtConcern1,30,16,15.47215870996579,464.1647612989737,78673.91111111111,READ,900.0,23820.0,611633.0,235.0,426.0
devmain,WrtConcern1,30,15,14.515894904920888,435.47684714762664,85818.71666666666,READ,900.0,29303.0,1522030.0,304.0,772.0
devmain,WrtConcern1,32,16,15.073104557101944,482.3393458272622,112693.44555555556,READ,900.0,24930.0,1432167.0,358.0,0.0
devmain,WrtConcern1,334,15,13.21779997062711,4414.745190189455,6791158.985555556,READ,900.0,28689.0,17632691.0,0.0,0.0
devmain,WrtConcern1,34,16,15.117919774239065,514.0092723241282,112942.34666666666,READ,900.0,25177.0,2154463.0,451.0,0.0
devmain,WrtConcern1,3,10,9.983361064891847,29.950083194675543,89397.11,READ,600.0,29117.0,1281301.0,243.0,460.0
devmain,WrtConcern1,400,15,11.06276274061509,4425.105096246036,5181816.678888889,READ,900.0,32169.0,12883337.0,0.0,0.0
devmain,WrtConcern1,467,15,14.078558355624384,6574.686752076587,8142952.024444444,READ,900.0,28146.0,16064656.0,0.0,0.0
devmain,WrtConcern1,4,10,9.946454917693085,39.78581967077234,66250.63833333334,READ,600.0,28277.0,629779.0,211.0,443.0
devmain,WrtConcern1,534,15,12.288870379726095,6562.256782773735,7109206.0,READ,900.0,32527.0,18292980.0,0.0,0.0
devmain,WrtConcern1,5,12,11.921516681844524,59.60758340922262,91290.6875,READ,720.0,28527.0,2700959.0,250.0,727.0
devmain,WrtConcern1,5,12,11.92270115418371,59.61350577091855,101327.95416666666,READ,720.0,27783.0,1116940.0,385.0,603.0
devmain,WrtConcern1,5,14,13.928500364794058,69.64250182397029,110949.24404761905,READ,840.0,29133.0,1688163.0,344.0,0.0
devmain,WrtConcern1,67,15,14.338744881864674,960.6959070849332,1053427.56,READ,900.0,30271.0,2996184.0,0.0,0.0
devmain,WrtConcern1,7,13,12.795695396830604,89.56986777781422,248508.53076923077,READ,780.0,29848.0,7182960.0,0.0,0.0
devmain,WrtConcern1,80,15,13.822336896424622,1105.7869517139698,1034108.6666666666,READ,900.0,33005.0,2981847.0,0.0,0.0
devmain,WrtConcern1,8,14,13.864131511190335,110.91305208952268,101913.85714285714,READ,840.0,29346.0,3214252.0,376.0,0.0
devmain,WrtConcern1,8,15,14.820669894279222,118.56535915423378,101262.27,READ,900.0,29117.0,774808.0,337.0,513.0
devmain,WrtConcern1,8,12,11.877072301677636,95.01657841342109,70470.3125,READ,720.0,27802.0,870718.0,158.0,445.0
devmain,WrtConcern1,94,15,13.918960717599752,1308.3823074543768,1119647.8022222223,READ,900.0,29357.0,12914984.0,0.0,0.0
Workload:   ,C
Scenario:   ,2B
Description:   ,2 Small Servers each with Node.JS and MongoDB. Load Balancing with NGINX. Write Concern set to 2 and ReadPreference set to NEAREST
Server:   ,http://lb2devmain.cloudapp.net/BenchmarkSrv
MongoDBServer:   ,mongodb://rcdevmain.cloudapp.net:27018/myCoachDB?w=0
Records:   ,100000
Run iteration time:   ,60
