configName,workload,threads,target,actualTput,actualTput Total,averageLatency,operation,numOperations,minLatency,maxLatency,percentile95Latency,percentile99Latency
devmain,WrtConcern1,105,24,23.432160640479058,2460.376867250301,1571773.6236413044,READ,736.0,28213.0,6149490.0,0,0
devmain,WrtConcern1,105,24,23.432160640479058,2460.376867250301,1570765.5298295454,UPDATE,704.0,25457.0,6125360.0,0.0,0.0
devmain,WrtConcern1,10,5,4.838163433160772,48.38163433160772,52161.98620689655,READ,145.0,23568.0,844820.0,134.0,572.0
devmain,WrtConcern1,10,5,4.838163433160772,48.38163433160772,67425.68387096774,UPDATE,155.0,23860.0,913412.0,162.0,799.0
devmain,WrtConcern1,110,5,4.500855162480871,495.09406787289583,1887977.0469798658,READ,149.0,58184.0,4053461.0,162.0,799.0
devmain,WrtConcern1,110,5,4.500855162480871,495.09406787289583,1700426.2450331126,UPDATE,151.0,36173.0,4023568.0,0.0,0.0
devmain,WrtConcern1,125,24,22.658610271903324,2832.3262839879153,1362284.925,READ,720.0,25057.0,3957171.0,0.0,0.0
devmain,WrtConcern1,125,24,22.658610271903324,2832.3262839879153,1337905.4708333334,UPDATE,720.0,25004.0,4019848.0,0.0,0.0
devmain,WrtConcern1,130,5,3.8258962161886423,497.3665081045235,1478367.5584415584,READ,154.0,40108.0,3460216.0,0.0,0.0
devmain,WrtConcern1,130,5,3.8258962161886423,497.3665081045235,1630451.8150684931,UPDATE,146.0,54184.0,3567473.0,0.0,0.0
devmain,WrtConcern1,146,24,22.939798958150796,3349.2106478900164,1355245.6442307692,READ,728.0,27574.0,5333699.0,0.0,0.0
devmain,WrtConcern1,146,24,22.939798958150796,3349.2106478900164,1337715.7570224719,UPDATE,712.0,27119.0,5332129.0,0.0,0.0
devmain,WrtConcern1,160,5,4.539745471603892,726.3592754566228,1932226.7297297297,READ,148.0,25296.0,4688635.0,0.0,0.0
devmain,WrtConcern1,160,5,4.539745471603892,726.3592754566228,2024747.8289473683,UPDATE,152.0,29042.0,4739999.0,0.0,0.0
devmain,WrtConcern1,180,5,4.06531607832509,731.7568940985161,2294166.5675675673,READ,148.0,44382.0,13171717.0,0.0,0.0
devmain,WrtConcern1,180,5,4.06531607832509,731.7568940985161,1957247.894736842,UPDATE,152.0,41367.0,13239429.0,0.0,0.0
devmain,WrtConcern1,1,1,0.9947774185525988,0.9947774185525988,43578.53846153846,READ,26.0,26819.0,166236.0,119.0,166.0
devmain,WrtConcern1,1,1,0.9947774185525988,0.9947774185525988,50220.117647058825,UPDATE,34.0,26925.0,318826.0,210.0,318.0
devmain,WrtConcern1,200,5,3.6753895912966774,735.0779182593354,2187259.987804878,READ,164.0,39381.0,6533576.0,210.0,318.0
devmain,WrtConcern1,200,5,3.6753895912966774,735.0779182593354,1691800.294117647,UPDATE,136.0,36706.0,5590389.0,0.0,0.0
devmain,WrtConcern1,209,24,23.469969847608183,4905.22369815011,2962688.243478261,READ,690.0,45414.0,6564946.0,0.0,0.0
devmain,WrtConcern1,209,24,23.469969847608183,4905.22369815011,2900103.056,UPDATE,750.0,30666.0,6610876.0,0.0,0.0
