configName,workload,threads,target,actualTput,actualTput Total,averageLatency,operation,numOperations,minLatency,maxLatency,percentile95Latency,percentile99Latency
devmain,WrtConcern1,1,10,9.99575180548267,9.99575180548267,43483.71107266436,READ,578.0,22573.0,992093.0,86.0,303.0
devmain,WrtConcern1,1,10,9.99575180548267,9.99575180548267,43967.247588424434,UPDATE,622.0,23441.0,649644.0,95.0,300.0
devmain,WrtConcern1,1,12,11.993903099257878,11.993903099257878,39183.85574229692,READ,714.0,22789.0,571051.0,88.0,258.0
devmain,WrtConcern1,1,12,11.993903099257878,11.993903099257878,49086.121212121216,UPDATE,726.0,22248.0,1321332.0,147.0,383.0
devmain,WrtConcern1,1,14,13.993353157250306,13.993353157250306,38049.132352941175,READ,884.0,21455.0,983877.0,78.0,260.0
devmain,WrtConcern1,1,14,13.993353157250306,13.993353157250306,41370.70477386934,UPDATE,796.0,22630.0,1697237.0,82.0,322.0
devmain,WrtConcern1,2,8,7.973223258556681,15.946446517113362,41888.04713114754,READ,488.0,20143.0,526073.0,80.0,398.0
devmain,WrtConcern1,2,8,7.973223258556681,15.946446517113362,49063.23940677966,UPDATE,472.0,22938.0,1643885.0,80.0,455.0
devmain,WrtConcern1,2,9,8.98031813608508,17.96063627217016,47981.25230202578,READ,543.0,22750.0,775961.0,119.0,323.0
devmain,WrtConcern1,2,9,8.98031813608508,17.96063627217016,45968.530726256984,UPDATE,537.0,22313.0,791936.0,95.0,269.0
devmain,WrtConcern1,2,10,9.99217279797492,19.98434559594984,65933.04440789473,READ,608.0,22662.0,1061299.0,161.0,759.0
devmain,WrtConcern1,2,10,9.99217279797492,19.98434559594984,66397.92398648648,UPDATE,592.0,23634.0,2276416.0,142.0,633.0
devmain,WrtConcern1,2,11,10.98197126384186,21.96394252768372,51139.38045112782,READ,665.0,22264.0,1137160.0,141.0,389.0
devmain,WrtConcern1,2,11,10.98197126384186,21.96394252768372,57420.41526717557,UPDATE,655.0,22821.0,835264.0,194.0,520.0
devmain,WrtConcern1,2,12,11.984021304926765,23.96804260985353,55305.54160789845,READ,709.0,22773.0,1518309.0,133.0,467.0
devmain,WrtConcern1,2,12,11.984021304926765,23.96804260985353,54165.63885088919,UPDATE,731.0,22950.0,1453440.0,135.0,387.0
devmain,WrtConcern1,2,13,12.98690487092182,25.97380974184364,64870.95328282828,READ,792.0,22273.0,2224774.0,157.0,705.0
devmain,WrtConcern1,2,13,12.98690487092182,25.97380974184364,58450.0,UPDATE,768.0,23162.0,1799083.0,125.0,635.0
devmain,WrtConcern1,2,14,13.98287098304577,27.96574196609154,56604.77239709443,READ,826.0,22536.0,660914.0,211.0,483.0
