configName,workload,threads,target,actualTput,actualTput Total,averageLatency,operation,numOperations,minLatency,maxLatency,percentile95Latency,percentile99Latency
local,WA,32,120,119.71468001263655,3830.8697604043696,59171.87899860918,READ,7190.0,2431.0,7027963.0,106.0,404.0
local,WA,32,120,119.71468001263655,3830.8697604043696,61175.24479889043,UPDATE,7210.0,2615.0,6992926.0,109.0,393.0
local,WA,32,160,150.93627659072686,4829.96085090326,79500.08289131566,READ,9615.0,2413.0,7981061.0,108.0,491.0
local,WA,32,160,150.93627659072686,4829.96085090326,60558.194992175275,UPDATE,9585.0,2587.0,7975935.0,106.0,408.0
local,WA,32,20,19.735543714229326,631.5373988553384,61638.355960264904,READ,1208.0,2735.0,2517833.0,87.0,408.0
local,WA,32,20,19.735543714229326,631.5373988553384,48820.650167785236,UPDATE,1192.0,2967.0,2399076.0,83.0,0.0
local,WA,32,200,199.70044932601098,6390.414378432351,57415.30676529255,READ,12032.0,2483.0,8039065.0,102.0,274.0
local,WA,32,200,199.70044932601098,6390.414378432351,59050.49532085562,UPDATE,11968.0,2687.0,8054965.0,104.0,313.0
local,WA,32,240,239.71034999375755,7670.7311998002415,63457.5931010453,READ,14350.0,2732.0,8677977.0,102.0,267.0
local,WA,32,240,239.71034999375755,7670.7311998002415,60356.292456747404,UPDATE,14450.0,2669.0,8684066.0,100.0,253.0
local,WA,32,28,27.732153616322353,887.4289157223153,127808.04269392663,READ,1663.0,2689.0,5502735.0,122.0,253.0
local,WA,32,28,27.732153616322353,887.4289157223153,98032.86564525633,UPDATE,1697.0,2679.0,5474250.0,111.0,0.0
local,WA,32,320,319.648386774548,10228.748376785536,74398.81129326047,READ,19215.0,2608.0,9597763.0,113.0,219.0
local,WA,32,320,319.648386774548,10228.748376785536,76517.52165754496,UPDATE,19185.0,3355.0,9597784.0,113.0,220.0
local,WA,32,360,335.88356036573987,10748.273931703676,82804.22371229698,READ,21550.0,2440.0,11109401.0,113.0,207.0
local,WA,32,360,335.88356036573987,10748.273931703676,85116.54993071593,UPDATE,21650.0,4245.0,11101086.0,112.0,220.0
local,WA,32,40,39.74924849077072,1271.975951704663,69236.0203648706,READ,2357.0,2655.0,3446645.0,87.0,220.0
local,WA,32,40,39.74924849077072,1271.975951704663,74055.4801473598,UPDATE,2443.0,2771.0,3597806.0,97.0,0.0
local,WA,32,400,325.3729926858863,10411.935765948361,97194.96459844883,READ,23982.0,2654.0,8277838.0,117.0,263.0
local,WA,32,400,325.3729926858863,10411.935765948361,95564.66229494546,UPDATE,24018.0,6421.0,8251856.0,116.0,257.0
local,WA,32,440,362.3064096669938,11593.8051093438,86283.14293264874,READ,26488.0,4569.0,8043383.0,113.0,213.0
local,WA,32,440,362.3064096669938,11593.8051093438,89823.38362724232,UPDATE,26312.0,3463.0,8045366.0,114.0,204.0
local,WA,32,480,341.36974610625134,10923.831875400043,93596.12135436441,READ,28973.0,2688.0,10369342.0,113.0,211.0
local,WA,32,480,341.36974610625134,10923.831875400043,93397.31246725119,UPDATE,28627.0,2951.0,10368117.0,114.0,216.0
local,WA,32,5,4.849503734117875,155.184119491772,28579.89197530864,READ,324.0,3073.0,612868.0,89.0,552.0
local,WA,32,5,4.849503734117875,155.184119491772,28324.0615942029,UPDATE,276.0,4219.0,610636.0,84.0,398.0
local,WA,32,80,79.72031456307455,2551.0500660183857,65819.49156425745,READ,4801.0,2431.0,5040395.0,108.0,398.0
local,WA,32,80,79.72031456307455,2551.0500660183857,66308.6686809752,UPDATE,4799.0,2531.0,5105766.0,102.0,0.0
