configName,workload,threads,target,actualTput,actualTput Total,averageLatency,operation,numOperations,minLatency,maxLatency,percentile95Latency,percentile99Latency
local,WA,3,10,9.536524890329964,28.609574670989893,21432.326530612245,READ,49.0,2936.0,361456.0,64.0,361.0
local,WA,3,10,9.536524890329964,28.609574670989893,6.0,READ,3.0,6.0,6.0,0.0,0.0
local,WA,3,10,9.536524890329964,28.609574670989893,13575.960784313726,UPDATE,51.0,3236.0,260034.0,22.0,260.0
local,WA,3,100,95.41984732824427,286.25954198473283,5672.888888888889,READ,54.0,2752.0,47007.0,9.0,47.0
local,WA,3,100,95.41984732824427,286.25954198473283,2.6666666666666665,READ,3.0,1.0,5.0,0.0,0.0
local,WA,3,100,95.41984732824427,286.25954198473283,5218.130434782609,UPDATE,46.0,3007.0,19367.0,9.0,19.0
local,WA,3,110,104.9317943336831,314.7953830010493,6691.061224489796,READ,49.0,2763.0,44973.0,8.0,44.0
local,WA,3,110,104.9317943336831,314.7953830010493,2.3333333333333335,READ,3.0,2.0,3.0,0.0,0.0
local,WA,3,110,104.9317943336831,314.7953830010493,5818.705882352941,UPDATE,51.0,2841.0,25725.0,8.0,25.0
local,WA,3,120,110.25358324145535,330.76074972436606,6143.78431372549,READ,51.0,2742.0,24822.0,16.0,24.0
local,WA,3,120,110.25358324145535,330.76074972436606,4.333333333333333,READ,3.0,2.0,9.0,0.0,0.0
local,WA,3,120,110.25358324145535,330.76074972436606,6246.65306122449,UPDATE,49.0,2804.0,39394.0,14.0,39.0
local,WA,3,130,123.15270935960591,369.4581280788177,6839.75,READ,56.0,2758.0,39468.0,19.0,39.0
local,WA,3,130,123.15270935960591,369.4581280788177,4.333333333333333,READ,3.0,1.0,6.0,0.0,0.0
local,WA,3,130,123.15270935960591,369.4581280788177,6678.25,UPDATE,44.0,2702.0,48792.0,9.0,48.0
local,WA,3,140,130.03901170351105,390.11703511053315,7280.192307692308,READ,52.0,2969.0,45221.0,16.0,45.0
local,WA,3,140,130.03901170351105,390.11703511053315,2.6666666666666665,READ,3.0,2.0,4.0,0.0,0.0
local,WA,3,140,130.03901170351105,390.11703511053315,6724.583333333333,UPDATE,48.0,2806.0,31164.0,15.0,31.0
local,WA,3,15,14.660606949127693,43.98182084738308,11460.052631578947,READ,57.0,2883.0,31824.0,22.0,31.0
local,WA,3,15,14.660606949127693,43.98182084738308,11.333333333333334,READ,3.0,3.0,16.0,0.0,0.0
local,WA,3,15,14.660606949127693,43.98182084738308,12148.162790697674,UPDATE,43.0,3250.0,24501.0,21.0,24.0
local,WA,3,150,139.08205841446454,417.2461752433936,7396.63829787234,READ,47.0,3661.0,41348.0,10.0,41.0
local,WA,3,150,139.08205841446454,417.2461752433936,3.6666666666666665,READ,3.0,3.0,4.0,0.0,0.0
local,WA,3,150,139.08205841446454,417.2461752433936,6994.132075471698,UPDATE,53.0,2905.0,41850.0,11.0,41.0
local,WA,3,160,153.1393568147014,459.41807044410416,9540.617021276596,READ,47.0,2871.0,44575.0,31.0,44.0
local,WA,3,160,153.1393568147014,459.41807044410416,4.0,READ,3.0,4.0,4.0,0.0,0.0
local,WA,3,160,153.1393568147014,459.41807044410416,11249.716981132075,UPDATE,53.0,4447.0,61012.0,35.0,61.0
local,WA,3,170,156.98587127158555,470.95761381475666,8837.117647058823,READ,51.0,2769.0,43377.0,20.0,43.0
local,WA,3,170,156.98587127158555,470.95761381475666,4.333333333333333,READ,3.0,4.0,5.0,0.0,0.0
local,WA,3,170,156.98587127158555,470.95761381475666,7518.224489795918,UPDATE,49.0,2936.0,26497.0,11.0,26.0
local,WA,3,180,168.35016835016836,505.0505050505051,7509.681818181818,READ,44.0,2877.0,40078.0,13.0,40.0
local,WA,3,180,168.35016835016836,505.0505050505051,4.666666666666667,READ,3.0,4.0,6.0,0.0,0.0
local,WA,3,180,168.35016835016836,505.0505050505051,8224.339285714286,UPDATE,56.0,2726.0,52074.0,25.0,52.0
local,WA,3,190,173.01038062283737,519.0311418685121,7046.327272727272,READ,55.0,2555.0,45811.0,12.0,45.0
local,WA,3,190,173.01038062283737,519.0311418685121,4.0,READ,3.0,1.0,6.0,0.0,0.0
local,WA,3,190,173.01038062283737,519.0311418685121,7591.777777777777,UPDATE,45.0,2984.0,42527.0,11.0,42.0
local,WA,3,2,1.949013799017697,5.847041397053091,11097.442622950819,READ,61.0,3157.0,64373.0,20.0,64.0
local,WA,3,2,1.949013799017697,5.847041397053091,5.666666666666667,READ,3.0,5.0,7.0,0.0,0.0
local,WA,3,2,1.949013799017697,5.847041397053091,13924.410256410256,UPDATE,39.0,3059.0,50620.0,38.0,50.0
local,WA,3,20,18.978933383943822,56.93680015183146,8475.56862745098,READ,51.0,2636.0,35108.0,18.0,35.0
local,WA,3,20,18.978933383943822,56.93680015183146,3.3333333333333335,READ,3.0,1.0,5.0,0.0,0.0
local,WA,3,20,18.978933383943822,56.93680015183146,8639.224489795919,UPDATE,49.0,2796.0,21819.0,12.0,21.0
