configName,workload,threads,target,actualTput,actualTput Total,averageLatency,operation,numOperations,minLatency,maxLatency,percentile95Latency,percentile99Latency
local,WrtConcern1,10,100,99.98300288950878,999.8300288950878,38007.620671319375,READ,30090.0,2377.0,8741392.0,53.0,163.0
local,WrtConcern1,10,100,99.98300288950878,999.8300288950878,35718.5839852892,UPDATE,29910.0,2503.0,8701161.0,54.0,151.0
local,WrtConcern1,1,10,9.999500024998751,9.999500024998751,17511.37116154873,READ,2996.0,2596.0,2839705.0,27.0,80.0
local,WrtConcern1,1,10,9.999500024998751,9.999500024998751,13900.919773635153,UPDATE,3004.0,2697.0,1241806.0,28.0,80.0
local,WrtConcern1,1,100,99.9931671335792,99.9931671335792,7506.159783546909,READ,30122.0,2290.0,7579371.0,21.0,44.0
local,WrtConcern1,1,100,99.9931671335792,99.9931671335792,8645.973157507196,UPDATE,29878.0,2400.0,8701344.0,21.0,44.0
local,WrtConcern1,1,20,19.99866675554963,19.99866675554963,14608.790113182424,READ,6008.0,2364.0,4250373.0,31.0,59.0
local,WrtConcern1,1,20,19.99866675554963,19.99866675554963,16036.901368491323,UPDATE,5992.0,2427.0,3574656.0,30.0,61.0
local,WrtConcern1,1,30,29.997600191984642,29.997600191984642,13359.746187845303,READ,9050.0,2339.0,4274311.0,29.0,57.0
local,WrtConcern1,1,30,29.997600191984642,29.997600191984642,16647.75720670391,UPDATE,8950.0,2447.0,5359083.0,31.0,63.0
local,WrtConcern1,1,40,39.997066881762,39.997066881762,11502.49399599733,READ,11992.0,2300.0,6521295.0,22.0,57.0
local,WrtConcern1,1,40,39.997066881762,39.997066881762,11302.69903397735,UPDATE,12008.0,2388.0,5388152.0,22.0,60.0
local,WrtConcern1,1,50,49.99833338888704,49.99833338888704,13553.498030050083,READ,14975.0,2323.0,7383344.0,29.0,57.0
local,WrtConcern1,1,50,49.99833338888704,49.99833338888704,12917.71527454243,UPDATE,15025.0,2434.0,3693377.0,28.0,57.0
local,WrtConcern1,1,60,59.99360068259386,59.99360068259386,13028.59817706886,READ,17993.0,2286.0,7533874.0,28.0,73.0
local,WrtConcern1,1,60,59.99360068259386,59.99360068259386,11731.809518520575,UPDATE,18007.0,2393.0,6754339.0,28.0,76.0
local,WrtConcern1,1,70,69.9884519054356,69.9884519054356,8293.517192451402,READ,21143.0,2293.0,8248524.0,19.0,39.0
local,WrtConcern1,1,70,69.9884519054356,69.9884519054356,9189.699669175816,UPDATE,20857.0,2414.0,7629096.0,20.0,41.0
local,WrtConcern1,1,80,79.99533360553967,79.99533360553967,8196.14369343187,READ,24086.0,2285.0,4815127.0,20.0,38.0
local,WrtConcern1,1,80,79.99533360553967,79.99533360553967,8815.30237517772,UPDATE,23914.0,2401.0,7924447.0,21.0,37.0
local,WrtConcern1,1,90,89.99640014399424,89.99640014399424,8358.896204898112,READ,26745.0,2277.0,8255374.0,22.0,35.0
local,WrtConcern1,1,90,89.99640014399424,89.99640014399424,8772.590643918547,UPDATE,27255.0,2392.0,7733728.0,22.0,37.0
local,WrtConcern1,2,75,74.99362554182895,149.9872510836579,12101.418274383708,READ,22392.0,2345.0,8959307.0,27.0,81.0
local,WrtConcern1,2,75,74.99362554182895,149.9872510836579,14287.386146496816,UPDATE,22608.0,2524.0,8972373.0,28.0,84.0
local,WrtConcern1,2,100,99.99666677777408,199.99333355554816,12669.917530238912,READ,30011.0,2410.0,8340297.0,27.0,50.0
local,WrtConcern1,2,100,99.99666677777408,199.99333355554816,14376.774417286339,UPDATE,29989.0,2485.0,8553372.0,29.0,52.0
local,WrtConcern1,3,100,99.99216728022972,299.97650184068914,17426.581070234115,READ,29900.0,2326.0,8536704.0,32.0,63.0
local,WrtConcern1,3,100,99.99216728022972,299.97650184068914,17160.74435215947,UPDATE,30100.0,2450.0,8541689.0,33.0,66.0
local,WrtConcern1,4,100,99.99050090241427,399.9620036096571,20591.486324929036,READ,29945.0,2348.0,8843917.0,35.0,67.0
local,WrtConcern1,4,100,99.99050090241427,399.9620036096571,21543.760672101147,UPDATE,30055.0,2577.0,9206157.0,36.0,70.0
local,WrtConcern1,5,90,89.99160078392683,449.95800391963417,19139.393406020914,READ,26873.0,2393.0,9244148.0,33.0,103.0
local,WrtConcern1,5,90,89.99160078392683,449.95800391963417,21002.042614369446,UPDATE,27127.0,2529.0,9236291.0,34.0,112.0
local,WrtConcern1,5,100,99.99183400022332,499.9591700011166,19483.79264995494,READ,29959.0,2287.0,8977791.0,32.0,87.0
local,WrtConcern1,5,100,99.99183400022332,499.9591700011166,21433.365067740753,UPDATE,30041.0,2501.0,8969111.0,34.0,90.0
local,WrtConcern1,6,100,99.98866795096556,599.9320077057934,28491.421949511456,READ,29987.0,2402.0,9280247.0,57.0,126.0
local,WrtConcern1,6,100,99.98866795096556,599.9320077057934,30596.238430013662,UPDATE,30013.0,2524.0,9277019.0,60.0,131.0
local,WrtConcern1,7,100,99.98017059949777,699.8611941964843,38818.85598775496,READ,30053.0,2390.0,30020585.0,69.0,143.0
